date,skill,jobs_count,jobs_lag_1,jobs_lag_3,jobs_lag_6,rolling_avg_3,rolling_avg_6,rolling_avg_12,trend_volatility,hiring_velocity,demand_acceleration,demand_momentum,workforce_growth_rate,skill_growth_rate,trend_slope_6,avg_salary_usd,remote_pct,gdp_growth,vc_funding_tech_bn,emerging_flag,experience_level,location_demand,industry_growth,semantic_skill_score,technology_adoption_rate,month_sin,month_cos
2020-11,Python,100.0,100.0,99.63924113906228,99.73393785834244,100.0,99.54314876064188,99.4088136974095,0.006027855241480224,0.0,0.0,1.0045894794874999,0.0,0.005947020999466031,0.2944212805852281,110750.0,25.0,1.6000000000000003,52.5,1.0,5.853383458646617,1.0,1.0,0.8770641087906752,0.8673713864462114,-0.5000000000000004,0.8660254037844384
2020-12,Python,100.0,100.0,100.0,98.5985298830438,100.0,99.77672711346791,99.45807922262537,0.003981912808518667,0.0,0.0,1.0022377250987415,0.0,0.005448735604089047,0.17076196783106395,110750.0,25.0,1.6000000000000003,52.5,1.0,5.853383458646617,1.0,1.0,0.8770641087906752,0.8673713864462114,-2.4492935982947064e-16,1.0
2021-01,Python,100.0,100.0,100.0,99.02112154174519,100.0,99.93987352317704,99.56481371849503,0.0014736779531069894,0.0,0.0,1.0006016265050508,0.0,0.004370884303920803,0.051536980133959735,115437.5,45.3125,1.2,65.0,1.0,5.853383458646617,1.0,1.0,0.8791282175813502,1.0,0.49999999999999994,0.8660254037844387
2021-02,Python,100.0,100.0,100.0,99.63924113906228,100.0,100.0,99.65046367571271,0.0,0.0,0.0,1.0,0.0,0.003507623661689757,-8.02616805371239e-15,116312.5,46.3125,1.3,66.0,1.0,5.853383458646617,1.0,1.0,0.8794924720738222,1.0276666493479505,0.8660254037844386,0.5000000000000001
2021-03,Python,100.0,100.0,100.0,100.0,100.0,100.0,99.71187059180909,0.0,0.0,0.0,1.0,0.0,0.002889619926702894,-8.02616805371239e-15,117187.5,47.3125,1.4,67.0,1.0,5.853383458646617,1.0,1.0,0.8798567265662942,1.0267499178442328,1.0,6.123233995736766e-17
2021-04,Python,100.0,100.0,100.0,100.0,100.0,100.0,99.74940253518281,0.0,0.0,0.0,1.0,0.0,0.0025122703339381033,-8.02616805371239e-15,118062.5,48.3125,1.5,68.0,1.0,5.853383458646617,1.0,1.0,0.8802209810587664,1.026377987650552,0.8660254037844387,-0.4999999999999998
2021-05,Python,99.85172170170732,100.0,100.0,100.0,99.95057390056911,99.97528695028456,99.7592178554632,0.0006054932537548141,-0.1482782982926807,-0.1482782982926807,0.9987640420713303,-0.0014827829829268113,0.0009272711658399174,-0.021182614041816334,125611.11111111112,50.66666666666666,1.6,69.0,1.0,5.853383458646617,1.0,1.0,0.8796138902379795,0.7302763825122456,0.49999999999999994,-0.8660254037844387
2021-06,Python,99.41295495429375,99.85172170170732,100.0,100.0,99.75489221866702,99.8774461093335,99.8270866114007,0.0023544449580555366,-0.4387667474135668,-0.2904884491208861,0.9953493889448146,-0.004394183094051374,-0.004148489865471581,-0.09657314638312992,125611.11111111112,50.66666666666666,1.6,69.0,1.0,5.853383458646617,1.0,1.0,0.8796138902379795,0.7302763825122456,1.2246467991473532e-16,-1.0
2021-07,Python,98.95469970896691,99.41295495429375,100.0,100.0,99.40645878832267,99.70322939416133,99.82155145866919,0.0043275253908505295,-0.45825524532683914,-0.01948849791327234,0.9924924228659112,-0.004609612957763187,-0.008684013993322824,-0.20388328258790922,125611.11111111112,50.66666666666666,1.6,69.0,1.0,5.853383458646617,1.0,1.0,0.8796138902379795,0.7302763825122456,-0.4999999999999997,-0.8660254037844388
2021-08,Python,98.47514394753392,98.95469970896691,99.85172170170732,100.0,98.94759953693153,99.44908671875032,99.72454335937516,0.006301155248287821,-0.47955576143299083,-0.02130051610615169,0.9902066192526153,-0.004846215115031471,-0.01252850471662533,-0.3199699395098065,125611.11111111112,50.66666666666666,1.6,69.0,1.0,5.853383458646617,1.0,1.0,0.8796138902379795,0.7302763825122456,-0.8660254037844385,-0.5000000000000004
2021-09,Python,97.97221055870105,98.47514394753392,99.41295495429375,100.0,98.46735140506729,99.11112181186716,99.55556090593359,0.008015745714449641,-0.5029333888328722,-0.023377627399881362,0.988508744202008,-0.005107211512184517,-0.015904187900950995,-0.4207695918383423,125611.11111111112,50.66666666666666,1.6,69.0,1.0,5.853383458646617,1.0,1.0,0.8796138902379795,0.7302763825122456,-1.0,-1.8369701987210297e-16
2021-10,Python,97.44350296542831,97.97221055870105,98.95469970896691,100.0,97.96361915722109,98.68503897277189,99.34251948638594,0.009128160421028942,-0.5287075932727419,-0.025774204439869663,0.9874192074070505,-0.005396505705625221,-0.019115848186414024,-0.4812252179887506,125611.11111111112,50.66666666666666,1.6,69.0,1.0,5.853383458646617,1.0,1.0,0.8796138902379795,0.7302763825122456,-0.8660254037844386,0.5000000000000001
2021-11,Python,96.88623605495458,97.44350296542831,98.47514394753392,99.85172170170732,97.43398319302798,98.19079136497976,99.08303915763217,0.009625255454465511,-0.5572669104737287,-0.02855931720098681,0.9867140768305239,-0.005718871895147637,-0.022171333472953695,-0.504860517604135,125611.11111111112,50.66666666666666,1.6,69.0,1.0,5.853383458646617,1.0,1.0,0.8796138902379795,0.7302763825122456,-0.5000000000000004,0.8660254037844384
2021-12,Python,96.29714737031162,96.88623605495458,97.97221055870105,99.41295495429375,96.87562879689817,97.67149010098274,98.77446810515812,0.010177135762188318,-0.5890886846429595,-0.03182177416923082,0.9859289263504614,-0.006080210240687056,-0.025080577829172154,-0.530948370408209,125611.11111111112,50.66666666666666,1.6,69.0,1.0,5.853383458646617,1.0,1.0,0.8796138902379795,0.7302763825122456,-2.4492935982947064e-16,1.0
2022-01,Python,95.7931534451124,96.29714737031162,97.44350296542831,98.95469970896691,96.3255122901262,97.14456572367364,98.42389755891749,0.010453253214534804,-0.5039939251992251,0.08509475944373435,0.9860886476922928,-0.005233736813211265,-0.026728713036692178,-0.54264025679285,133200.0,65.9,1.8,82.0,1.0,5.853383458646617,1.0,1.0,0.8765784361340456,1.0,0.49999999999999994,0.8660254037844387
2022-02,Python,96.01376186272283,95.7931534451124,96.88623605495458,98.47514394753392,96.03468755938229,96.73433537620512,98.09171104747774,0.008837897248441506,0.22060841761043548,0.7246023428096606,0.9925510056932738,0.0023029664404652372,-0.02118373879469956,-0.43806802072805334,134600.0,66.9,1.9,84.0,1.0,5.853383458646617,1.0,1.0,0.8771855269548323,1.0336368695549394,0.8660254037844386,0.5000000000000001
2022-03,Python,96.32905635141194,96.01376186272283,96.29714737031162,97.97221055870105,96.04532388641572,96.46047634165694,97.78579907676205,0.006282800189873203,0.3152944886891049,0.09468607107866944,0.9986375768062815,0.0032838468420797184,-0.014897283031931507,-0.2483899877707495,136000.0,67.9,2.0,86.0,1.0,5.853383458646617,1.0,1.0,0.8777926177756192,1.0310271058361642,1.0,6.123233995736766e-17
2022-04,Python,96.6395375385335,96.32905635141194,95.7931534451124,97.44350296542831,96.32745191755608,96.32648210384114,97.50576053830652,0.00413805991710109,0.31048118712156736,-0.0048133015675375646,1.0032499415306673,0.003223131201336882,-0.008883813581790453,-0.02620449203411376,137400.0,68.9,2.1,88.0,1.0,5.853383458646617,1.0,1.0,0.8787639630888782,1.0305462746022285,0.8660254037844387,-0.4999999999999998
2022-05,Python,96.94535212597363,96.6395375385335,96.01376186272283,96.88623605495458,96.63798200530636,96.33633478234431,97.26356307366204,0.004313815450150097,0.3058145874401248,-0.0046665996814425625,1.0063217823784276,0.003164487281597239,-0.0032716357249571275,0.1741563013503563,138800.0,69.9,2.2,90.0,1.0,5.853383458646617,1.0,1.0,0.8794924720738222,1.0300803128209035,0.49999999999999994,-0.8660254037844387
2022-06,Python,97.22952377321774,96.94535212597363,96.32905635141194,96.29714737031162,96.93813781257495,96.49173084949534,97.08161047523903,0.005704462955942897,0.2841716472441078,-0.02164294019601698,1.0076461777317807,0.002931256022205675,0.001523597489314721,0.29391724621143545,140200.0,70.9,2.3,92.0,1.0,5.853383458646617,1.0,1.0,0.8802209810587662,1.0279220411734744,1.2246467991473532e-16,-1.0
2022-07,Python,97.32084563177989,97.22952377321774,96.6395375385335,95.7931534451124,97.16524051032376,96.74634621393993,96.9454559688068,0.005321607105150738,0.09132185856215358,-0.19284978868195424,1.0059382027365618,0.0009392400067200768,0.0038721738860445117,0.27264673423264835,140200.0,70.9,2.3,92.0,1.0,5.853383458646617,1.0,1.0,0.8802209810587662,1.0279220411734744,-0.4999999999999997,-0.8660254037844388
2022-08,Python,97.41136637593416,97.32084563177989,96.94535212597363,96.01376186272283,97.32057859364393,96.97928029947514,96.85680783784015,0.004387785337987671,0.09052074415427569,-0.0008011144078778898,1.0044554473401404,0.0009301269791341937,0.005725550433403384,0.22113274427413185,140200.0,70.9,2.3,92.0,1.0,5.853383458646617,1.0,1.0,0.8802209810587662,1.0279220411734744,-0.8660254037844385,-0.5000000000000004
2022-09,Python,97.5010999389768,97.41136637593416,97.22952377321774,96.32905635141194,97.41110398223027,97.17462089740262,96.81754861952977,0.003337478040635657,0.08973356304262836,-0.0007871811116473282,1.0033597151042026,0.0009211816483132296,0.007060200647438572,0.1656336174474328,140200.0,70.9,2.3,92.0,1.0,5.853383458646617,1.0,1.0,0.8802209810587662,1.0279220411734744,-1.0,-1.8369701987210297e-16
2022-10,Python,97.59005989383567,97.5010999389768,97.32084563177989,96.6395375385335,97.50084206958222,97.33304128995297,96.82976169689705,0.0023500515214615234,0.08895995485887909,-0.0007736081837492748,1.0026406100176921,0.0009123995002575658,0.007851906104226059,0.11796537373547715,140200.0,70.9,2.3,92.0,1.0,5.853383458646617,1.0,1.0,0.8802209810587662,1.0279220411734744,-0.8660254037844386,0.5000000000000001
2022-11,Python,97.67825946539136,97.59005989383567,97.41136637593416,96.94535212597363,97.58980643273462,97.45519251318927,96.89576364776678,0.0017228412805006372,0.08819957155569114,-0.0007603833031879503,1.0022889180807057,0.0009037761801933275,0.008075645293111978,0.0897444231450895,140200.0,70.9,2.3,92.0,1.0,5.853383458646617,1.0,1.0,0.8802209810587662,1.0279220411734744,-0.5000000000000004,0.8660254037844384
2022-12,Python,97.76571154227624,97.67825946539136,97.5010999389768,97.22952377321774,97.6780103005011,97.54455714136567,97.01814399543052,0.0017064194788311243,0.08745207688487255,-0.0007474946708185826,1.002267214157219,0.0008953074856525856,0.007705440612025369,0.08897053644891685,140200.0,70.9,2.3,92.0,1.0,5.853383458646617,1.0,1.0,0.8802209810587662,1.0279220411734744,-2.4492935982947064e-16,1.0
2023-01,Python,97.85242868817782,97.76571154227624,97.59005989383567,97.32084563177989,97.76546656528181,97.633154317432,97.18975026568597,0.0016902946474556136,0.08671714590158786,-0.0007349309832846984,1.0022459007114828,0.000886989359905499,0.006818398243439233,0.08820988407634217,136111.11111111112,70.55555555555556,2.0,110.0,1.0,5.853383458646617,6.0,2.0,0.9790067994171928,1.0,0.49999999999999994,0.8660254037844387
2023-02,Python,98.15805650294782,97.85242868817782,97.67825946539136,97.41136637593416,97.92539891113397,97.7576026719343,97.36844148570471,0.0023752468686526556,0.30562781476999135,0.2189106688684035,1.004096395779645,0.0031233544109969813,0.008109557934734288,0.11883832227904108,137555.55555555556,71.55555555555556,2.1,112.0,1.0,5.853383458646617,6.0,2.0,0.9796138902379796,1.0300616383194188,0.8660254037844386,0.5000000000000001
2023-03,Python,98.35441354595388,98.15805650294782,97.76571154227624,97.5010999389768,98.12163291235986,97.89982160643046,97.53722125191655,0.0030253368985737536,0.19635704300605994,-0.1092707717639314,1.0046434399170912,0.002000416980547648,0.00837826097102668,0.1527964719760514,139000.0,72.55555555555556,2.2,114.0,1.0,5.853383458646617,7.0,2.0,0.9804638173870812,1.029555887566865,1.0,6.123233995736766e-17
2023-04,Python,0.0,98.35441354595388,97.85242868817782,97.59005989383567,65.50415668296723,81.63481162412451,89.48392645703875,0.48990785626511335,-98.35441354595388,-98.55077058895994,0.0,-1.0,-1.0,-13.894844671461536,9911.41034727144,50.7092555331992,2.0,82.0,1.0,5.853383458646617,4.0,1.0,0.2424963574550752,1.029555887566865,0.8660254037844387,-0.4999999999999998
2023-05,Python,0.0,0.0,98.15805650294782,97.67825946539136,32.78480451531796,65.35510171322596,81.4051471132076,0.7746034092045165,0.0,98.35441354595388,0.0,0.0,-1.0,-22.34827104951167,9911.41034727144,50.7092555331992,2.0,82.0,1.0,5.853383458646617,4.0,1.0,0.2314473045167557,1.029555887566865,0.49999999999999994,-0.8660254037844387
2023-06,Python,0.0,0.0,98.35441354595388,97.76571154227624,0.0,49.060816456179914,73.3026867987728,1.0954499689677486,0.0,0.0,0.0,0.0,-1.0,-25.202592185591033,9911.41034727144,50.7092555331992,2.0,82.0,1.0,5.853383458646617,4.0,1.0,0.2424963574550752,1.029555887566865,1.2246467991473532e-16,-1.0
2023-07,Python,4.998256984504395,0.0,0.0,97.85242868817782,1.666085661501465,33.585121172234345,65.60913774483318,1.4926686477963191,4.998256984504395,4.998256984504395,0.1488235507286655,0.0,-0.923817669972381,-21.73892109228796,9911.41034727144,50.7092555331992,2.0,82.0,1.0,5.853383458646617,6.0,1.0,0.2789218067022826,1.029555887566865,-0.4999999999999997,-0.8660254037844388
2023-08,Python,0.0,4.998256984504395,0.0,98.15805650294782,1.666085661501465,17.22544508840971,57.491523880172004,2.310254920271738,-4.998256984504395,-9.99651396900879,0.0,-1.0,-1.0,-13.622208479321602,9911.41034727144,50.7092555331992,2.0,82.0,1.0,5.853383458646617,6.0,1.0,0.2364254492472073,1.029555887566865,-0.8660254037844385,-0.5000000000000004
2023-09,Python,2.357319951251939,0.0,0.0,98.35441354595388,2.4518589785854448,1.2259294892927224,49.56287554786159,1.6923568553596584,2.357319951251939,7.355576935756334,1.9228837970215984,0.0,-0.952437788865266,0.4795673354504024,9911.41034727144,50.7092555331992,2.0,82.0,1.0,5.853383458646617,6.0,1.0,0.2635016998542981,1.029555887566865,-1.0,-1.8369701987210297e-16
2023-10,Python,3.9110580657179588,2.357319951251939,4.998256984504395,0.0,2.089459338989966,1.8777725002457153,41.75629206218512,1.1831565386999374,1.5537381144660198,-0.8035818367859191,2.0828178414617207,0.6591121046766908,-0.9063360784072144,0.6179712342240347,9911.41034727144,50.7092555331992,2.0,82.0,1.0,5.853383458646617,6.0,1.0,0.2746721709567751,1.029555887566865,-0.8660254037844386,0.5000000000000001
2023-11,Python,1.8280323537970478,3.9110580657179588,0.0,0.0,2.698803456922315,2.18244455921189,33.76877313621892,0.9300304945715274,-2.083025711920911,-3.6367638263869306,0.8376076936667637,-0.5325990248468804,-0.9458661898546625,0.23531099896793917,9911.41034727144,50.7092555331992,2.0,82.0,1.0,5.853383458646617,4.0,1.0,0.249720738222438,1.029555887566865,-0.5000000000000004,0.8660254037844384
2023-12,Python,3.947977052652904,1.8280323537970478,2.357319951251939,0.0,3.229022490722637,2.8404407346540403,25.950628595416976,0.6367387776791567,2.119944698855856,4.202970410776767,1.3899170662097124,1.1596866403663322,-0.8478658411630868,0.05104101475999168,9911.41034727144,50.7092555331992,2.0,82.0,1.0,5.853383458646617,6.0,1.0,0.2718795531811558,1.029555887566865,-2.4492935982947064e-16,1.0
2024-01,Python,98.3849185721575,3.947977052652904,3.9110580657179588,4.998256984504395,34.72030932620249,18.404884332596225,25.995002752415285,2.130387053439199,94.4369415195046,92.31699682064874,5.345587442672026,2.0,2.7847627680291827,14.131815384373407,145375.0,73.75,2.5,140.0,1.0,5.853383458646617,6.0,2.0,0.983499271491015,4.0,0.49999999999999994,0.8660254037844387
2024-02,Python,98.61783091542694,98.3849185721575,1.8280323537970478,0.0,66.98357551341245,34.841189485167384,26.033317286788545,1.4155127991326282,0.2329123432694331,-94.20402917623517,2.830495524769916,0.0023673581952361467,2.788139245914456,21.90983088682998,147000.0,75.125,2.6,145.0,1.0,5.853383458646617,7.0,2.0,0.98556338028169,1.0228283876244315,0.8660254037844386,0.5000000000000001
2024-03,Python,98.76740714160469,98.61783091542694,3.947977052652904,2.357319951251939,98.59005220972972,50.909537350226174,26.06773341975945,1.0260782127569805,0.14957622617775712,-0.08333611709167599,1.940057055756487,0.0015167259793620325,2.7888759084339334,24.545373788109362,148625.0,76.5,2.7,150.0,1.0,5.853383458646617,7.0,2.0,0.9888416707139388,1.0224632584311255,1.0,6.123233995736766e-17
2024-04,Python,0.0,98.76740714160469,98.3849185721575,3.9110580657179588,65.79507935234388,50.25769433927318,26.06773341975945,1.0537755565022218,-98.76740714160469,-98.91698336778245,0.0,-1.0,-1.0,7.872886881175417,9911.41034727144,50.7092555331992,2.0,82.0,1.0,5.853383458646617,3.0,1.0,0.2364254492472073,1.0224632584311255,0.8660254037844387,-0.4999999999999998
2024-05,Python,1.7371168243460027,0.0,98.61783091542694,1.8280323537970478,33.50150798865023,50.24254175103135,26.212493155121617,1.0544245163284383,1.7371168243460027,100.5045239659507,0.03457462070597462,0.0,-0.9337294314559853,-8.744556589480835,9911.41034727144,50.7092555331992,2.0,82.0,1.0,5.853383458646617,6.0,1.0,0.2635016998542981,1.0224632584311255,0.49999999999999994,-0.8660254037844387
2024-06,Python,0.8309549322315856,1.7371168243460027,98.76740714160469,3.947977052652904,0.8560239188591962,49.72303806429446,26.281739399474247,1.0766456159305458,-0.9061618921144171,-2.64327871646042,0.01671166856613061,-0.5216470645004391,-0.968382802994835,-25.062267646127914,9911.41034727144,50.7092555331992,2.0,82.0,1.0,5.853383458646617,4.0,1.0,0.249720738222438,1.0224632584311255,1.2246467991473532e-16,-1.0
2024-07,Python,1.1257991576352226,0.8309549322315856,0.0,98.3849185721575,1.2312903047376036,33.51318482854074,25.959034580568485,1.5065978764793455,0.2948442254036371,1.2010061175180542,0.033592723681589984,0.35482577209309407,-0.9566317016088907,-22.272354245506612,9911.41034727144,50.7092555331992,2.0,82.0,1.0,5.853383458646617,5.0,1.0,0.2568844099077222,1.0224632584311255,-0.4999999999999997,-0.8660254037844388
2024-08,Python,0.0,1.1257991576352226,1.7371168243460027,98.61783091542694,0.6522513632889361,17.076879675969582,25.959034580568485,2.3438494472354536,-1.1257991576352226,-1.4206433830388598,0.0,-1.0,-1.0,-14.039022860778058,9911.41034727144,50.7092555331992,2.0,82.0,1.0,5.853383458646617,5.0,1.0,0.2424963574550752,1.0224632584311255,-0.8660254037844385,-0.5000000000000004
2024-09,Python,0.0,0.0,0.8309549322315856,98.76740714160469,0.3752663858784075,0.6156451523688018,25.76259125129749,0.7350334662196409,0.0,1.1257991576352226,0.0,0.0,-1.0,-0.1404716070752677,9911.41034727144,50.7092555331992,2.0,82.0,1.0,5.853383458646617,5.0,1.0,0.2424963574550752,1.0224632584311255,-1.0,-1.8369701987210297e-16
2024-10,Python,0.10834055938530511,0.0,1.1257991576352226,0.0,0.0361135197951017,0.6337019122663526,25.445698125769766,0.7180186208272407,0.10834055938530511,0.10834055938530511,0.10834055938530511,0.0,-0.9957422838685811,-0.33607272226095614,9911.41034727144,50.7092555331992,2.0,82.0,1.0,5.853383458646617,6.0,1.0,0.249720738222438,1.0224632584311255,-0.8660254037844386,0.5000000000000001
2024-11,Python,0.0,0.10834055938530511,0.0,1.7371168243460027,0.0361135197951017,0.34418244154201894,25.293362096286682,0.5017724984716663,-0.10834055938530511,-0.21668111877061022,0.0,-1.0,-1.0,-0.20591858445450514,9911.41034727144,50.7092555331992,2.0,82.0,1.0,5.853383458646617,4.0,1.0,0.2424963574550752,1.0224632584311255,-0.5000000000000004,0.8660254037844384
2024-12,Python,22.679674374849608,0.0,0.0,0.8309549322315856,7.596004978078304,3.9856356819783563,26.854336873136404,2.300462707479043,22.679674374849608,22.788014934234912,5.6903531041231705,0.0,-0.1554558028376749,3.082220475584491,9911.41034727144,50.7092555331992,2.0,82.0,1.0,5.853383458646617,4.0,1.0,0.2424963574550752,1.0224632584311255,-2.4492935982947064e-16,1.0
2025-01,Python,28.637744604935346,22.679674374849608,0.10834055938530511,1.1257991576352226,17.105806326594983,8.570959923195042,21.042072375867892,1.559872510980378,5.958070230085738,-16.72160414476387,3.3412528890066144,0.26270528101994617,0.36097548251846867,6.0319830168525765,153706.2037037037,50.0,2.0,82.0,1.0,5.853383458646617,6.0,1.0,0.8023312287518212,1.0,0.49999999999999994,0.8660254037844387
2025-02,Python,27.49200527344303,28.637744604935346,0.0,0.0,26.26980808440933,13.152960802102214,15.114920239035898,1.102967920365828,-1.1457393314923152,-7.103809561578053,2.090176173036951,-0.04000801555073796,0.8188653885477997,7.020797510820424,149978.8656716418,54.47761194029851,2.0,82.0,1.0,5.853383458646617,6.0,1.0,0.7702768334142787,0.8271604938271605,0.8660254037844386,0.5000000000000001
2025-03,Python,27.626600823121656,27.49200527344303,22.679674374849608,0.0,27.918783567166674,17.75739427262249,9.186519712495647,0.7809630411916311,0.1345955496786253,1.2803348811709405,1.5557801104700952,0.004895806920590218,2.007297832882623,6.457868210545615,145086.2857142857,54.285714285714285,2.0,82.0,1.0,5.853383458646617,6.0,1.0,0.7707017969888295,1.044776119402985,1.0,6.123233995736766e-17
2025-04,Python,26.62489271178424,27.626600823121656,28.637744604935346,0.10834055938530511,27.24783293611631,22.176819631355645,11.405260771811001,0.4986889374432219,-1.0017081113374147,-1.13630366101604,1.2005730828120862,-0.03625882596816077,1.3344396278592559,4.1948429592070005,147163.13675213675,49.57264957264957,2.0,82.0,1.0,5.853383458646617,6.0,1.0,0.7459324915007286,0.8357142857142857,0.8660254037844387,-0.4999999999999998
2025-05,Python,27.619169172933045,26.62489271178424,27.49200527344303,0.0,27.290220902612983,26.780014493511157,13.562098467526587,0.0787110108744619,0.9942764611488037,1.9959845724862184,1.0313351092332388,0.0373438673316695,1.0364967294010616,0.5369575388754988,147857.92253521126,50.0,2.0,82.0,1.0,5.853383458646617,6.0,1.0,0.777804759592035,1.2136752136752136,0.49999999999999994,-0.8660254037844387
2025-06,Python,27.294436652149027,27.619169172933045,27.626600823121656,22.679674374849608,27.17949951228877,27.549141539727724,15.767388610853041,0.02362676691329081,-0.3247325207840177,-1.3190089819328215,0.9907545254282645,-0.011757505041182004,0.7310689376528504,-0.20962160505139854,154756.5153846154,43.84615384615385,2.0,82.0,1.0,5.853383458646617,6.0,1.0,0.7699125789218066,0.9154929577464788,1.2246467991473532e-16,-1.0
2025-07,Python,27.781441715400778,27.294436652149027,26.62489271178424,28.637744604935346,27.565015846827617,27.406424391471962,17.988692157333503,0.015176757090713595,0.4870050632517504,0.8117375840357681,1.0136835553070362,0.01784264938156932,0.5443836312510932,0.04128474737198787,153002.79285714286,51.42857142857143,2.0,82.0,1.0,5.853383458646617,6.0,1.0,0.7802938319572608,1.0769230769230769,-0.4999999999999997,-0.8660254037844388
2025-08,Python,27.923171355978564,27.781441715400778,27.619169172933045,27.49200527344303,27.66634990784279,27.478285405227883,20.31562310366505,0.017020992457189976,0.14172964057778614,-0.34527542267396427,1.016190455270038,0.00510159415158129,0.3744678769385651,0.13222191869571595,151969.07692307694,49.65034965034965,2.0,82.0,1.0,5.853383458646617,6.0,1.0,0.7841185041282175,1.0214285714285714,-0.8660254037844385,-0.5000000000000004
